Year,Quarter,Ticker,Open,Close
2017,1,TXN,64.08085106048485,64.0496826171875
2017,1,TXN,63.886061311961626,63.57438278198242
2017,1,TXN,63.83930079068523,62.14065933227539
2017,1,TXN,62.40558718451885,62.87310791015625
2017,1,TXN,62.87311206759036,62.85752487182617
2017,1,TXN,63.83152911374358,62.79520034790039
2017,1,TXN,62.29653272772634,62.74846649169922
2017,1,TXN,62.569231523237505,62.8107795715332
2017,1,TXN,62.608187114156586,62.7172737121582
2017,1,TXN,62.51468732796239,63.14583206176758
2017,1,TXN,62.95100656611082,62.77178955078125
2017,2,TXN,63.01338387064338,62.61599349975586
2017,2,TXN,62.421171673329575,62.802974700927734
2017,2,TXN,62.802966824562056,62.397789001464844
2017,2,TXN,62.31988028154725,62.41337966918945
2017,2,TXN,62.5692552732529,62.74846649169922
2017,2,TXN,62.66273821532477,62.436771392822266
2017,2,TXN,62.2419674041776,61.87575149536133
2017,2,TXN,61.93028196254685,61.15108871459961
2017,2,TXN,61.14330806939711,60.65241241455078
2017,2,TXN,61.010833069900556,61.33809280395508
2017,2,TXN,61.174459113100355,62.03157043457031
2017,2,TXN,62.30429900829896,61.84457778930664
2017,2,TXN,62.1173037958907,62.92766571044922
2017,2,TXN,62.00821255210679,62.18742370605469
2017,2,TXN,63.130227247564015,63.17698287963867
2017,2,TXN,63.34839657378824,64.1743392944336
2017,2,TXN,64.02632926531756,63.20038604736328
2017,2,TXN,63.31012719229416,63.34933090209961
2017,2,TXN,63.537521330315464,62.07923126220703
2017,2,TXN,62.13409690302779,62.16545867919922
2017,2,TXN,62.06352711042641,62.13408660888672
2017,2,TXN,62.09488378952899,62.541778564453125
2017,2,TXN,62.70645532727595,62.173316955566406
2017,2,TXN,62.290889486754736,62.43201446533203
2017,2,TXN,62.48690505825252,62.29874038696289
2017,2,TXN,62.23601956997635,62.29090118408203
2017,2,TXN,62.70642076427205,63.10626983642578
2017,2,TXN,62.87891196349882,63.03572082519531
2017,2,TXN,63.325821062312976,63.26310348510742
2017,2,TXN,63.231737633362144,63.93736267089844
2017,2,TXN,64.19607651014725,64.50184631347656
2017,2,TXN,63.9295225735209,61.68720626831055
2017,2,TXN,61.87538637364722,62.118438720703125
2017,2,TXN,62.24386182771913,62.95732879638672
2017,2,TXN,63.09846569771155,63.01222229003906
2017,2,TXN,63.11410513590642,62.47904586791992
2017,2,TXN,62.9573171613549,62.76131057739258
2017,2,TXN,63.106285194052944,63.341495513916016
2017,2,TXN,63.39637880544661,63.60022735595703
2017,2,TXN,63.50615582393551,64.26666259765625
2017,2,TXN,64.44697090926906,64.6743392944336
2017,2,TXN,64.7684394195468,63.89032745361328
2017,2,TXN,64.25880645534755,64.00007629394531
2017,2,TXN,64.02361095900142,64.20393371582031
2017,2,TXN,64.01577444037194,64.4626693725586
2017,2,TXN,64.91736319095256,64.98792266845703
2017,2,TXN,65.23099672336627,66.12478637695312
2017,2,TXN,66.03853170118973,63.4277229309082
2017,2,TXN,62.58099391081018,63.54534912109375
2017,2,TXN,63.827609628316,63.498313903808594
2017,2,TXN,63.710004218944704,62.84757614135742
2017,2,TXN,62.21249390906357,62.78483581542969
2017,2,TXN,62.60450166148697,62.48689651489258
2017,2,TXN,63.01220598726212,63.83543014526367
2017,2,TXN,63.63159209315836,62.384986877441406
2017,2,TXN,62.48691018847811,62.4633903503418
2017,2,TXN,62.68292939293146,61.97731018066406
2017,2,TXN,61.98512518843845,62.392822265625
2017,2,TXN,62.75347838903086,61.39710998535156
2017,2,TXN,61.15406360704304,60.330833435058594
2017,2,TXN,60.848286112672625,61.20109558105469
2017,2,TXN,60.76206364502303,60.291648864746094
2017,2,TXN,60.91100139654164,60.31513977050781
2017,3,TXN,60.7228491730393,59.907466888427734
2017,3,TXN,60.07993659321621,60.299468994140625
2017,3,TXN,59.734976697717684,60.26027297973633
2017,3,TXN,60.613065027488695,61.53038024902344
2017,3,TXN,61.49118645808828,61.765594482421875
2017,3,TXN,61.765603350532714,61.969451904296875
2017,3,TXN,62.29874040362675,63.12980651855469
2017,3,TXN,63.043556031937094,63.145477294921875
2017,3,TXN,63.466916003710274,64.29014587402344
2017,3,TXN,64.14905411759838,64.02361297607422
2017,3,TXN,63.89815097694505,64.41561126708984
2017,3,TXN,64.67433543051558,64.41561126708984
2017,3,TXN,64.44696898968527,64.83114624023438
2017,3,TXN,63.866797474530664,64.05496215820312
2017,3,TXN,64.18041106385498,63.443424224853516
2017,3,TXN,63.54534261500696,63.81190872192383
2017,3,TXN,65.07420480686066,64.7057113647461
2017,3,TXN,64.78457504564793,63.869564056396484
2017,3,TXN,63.43570122516778,63.66445541381836
2017,3,TXN,63.759123413318015,64.19296264648438
2017,3,TXN,64.36650852714817,64.45327758789062
2017,3,TXN,64.68992366275614,64.13775634765625
2017,3,TXN,64.12985105340886,64.17717742919922
2017,3,TXN,64.3901728944966,64.23241424560547
2017,3,TXN,64.24031464091377,64.8161392211914
2017,3,TXN,64.67414521626687,65.03699493408203
2017,3,TXN,64.65838817396231,64.90291595458984
2017,3,TXN,64.52429047441841,63.38840866088867
2017,3,TXN,63.56195261320255,63.806480407714844
2017,3,TXN,64.27187009121754,64.72148895263672
2017,3,TXN,64.73725982900622,64.6426010131836
2017,3,TXN,65.01333079413966,65.04488372802734
2017,3,TXN,64.64257817091833,63.22273254394531
2017,3,TXN,63.175425201713786,63.080772399902344
2017,3,TXN,63.214855742328695,63.01765441894531
2017,3,TXN,63.37259382085338,63.696006774902344
2017,3,TXN,63.29375559699758,63.806480407714844
2017,3,TXN,64.01944924536232,64.09043884277344
2017,3,TXN,64.35073096159364,63.87744903564453
2017,3,TXN,64.24031015483676,63.703922271728516
